online_order,book_table,rate,votes,approx_cost_for_two_people,restaurant_type,location,has_phone
1,0,4.3,7547,1500.0,Dine-out,Church Street,1
0,0,3.7,102,1200.0,Dine-out,Kammanahalli,1
0,0,3.0,197,700.0,Buffet,Bellandur,1
1,0,3.1,668,450.0,Dine-out,Indiranagar,1
1,1,4.2,861,1400.0,Dine-out,Residency Road,1
1,0,3.9,307,300.0,Delivery,Old Airport Road,1
1,0,4.1,210,150.0,Delivery,Brigade Road,1
0,0,5.0,0,550.0,Delivery,Frazer Town,1
0,0,3.7,16,300.0,Delivery,Church Street,1
0,0,4.0,213,450.0,Dine-out,Koramangala 7th Block,0
1,0,3.4,70,400.0,Dine-out,Residency Road,1
1,0,3.1,68,250.0,Dine-out,Bannerghatta Road,1
1,1,4.3,3126,1500.0,Delivery,Brigade Road,1
1,0,3.7,0,150.0,Delivery,Brigade Road,1
0,0,3.4,8,400.0,Delivery,HSR,1
0,0,4.7,14723,900.0,Cafes,Koramangala 7th Block,1
1,0,3.4,9,400.0,Delivery,Koramangala 4th Block,1
1,0,3.9,35,350.0,Delivery,Koramangala 5th Block,1
1,0,3.6,57,400.0,Delivery,Koramangala 7th Block,1
0,1,4.4,2073,1500.0,Dine-out,Whitefield,1
1,0,3.1,216,650.0,Delivery,Brookefield,1
0,0,3.8,21,100.0,Dine-out,Koramangala 5th Block,1
0,1,4.3,0,1100.0,Dine-out,MG Road,1
0,0,3.4,12,4000.0,Dine-out,Lavelle Road,1
0,0,3.2,4,500.0,Delivery,Marathahalli,1
0,1,4.5,7862,1800.0,Dine-out,Koramangala 6th Block,1
0,0,3.9,237,450.0,Buffet,Bellandur,0
1,0,3.2,8,100.0,Delivery,Banashankari,1
1,0,3.9,188,400.0,Dine-out,Koramangala 6th Block,1
1,0,3.6,18,500.0,Dine-out,Sarjapur Road,1
1,0,3.8,48,300.0,Dine-out,Koramangala 7th Block,1
1,0,3.1,4,400.0,Dine-out,Electronic City,1
1,0,4.0,159,500.0,Delivery,Whitefield,1
0,0,4.0,193,500.0,Dine-out,BTM,1
1,0,3.7,168,600.0,Delivery,Bannerghatta Road,1
1,0,2.8,0,150.0,Delivery,HSR,1
1,0,3.3,70,400.0,Dine-out,Church Street,1
1,0,3.6,18,350.0,Dine-out,BTM,1
0,1,3.8,25,2200.0,Cafes,Church Street,1
0,1,4.3,2716,1300.0,Delivery,MG Road,1
1,0,3.7,43,900.0,Delivery,Malleshwaram,1
0,0,3.7,0,450.0,Buffet,Koramangala 5th Block,0
1,0,4.1,138,1200.0,Delivery,Koramangala 4th Block,1
1,0,3.6,68,300.0,Dine-out,Koramangala 5th Block,1
0,0,2.8,132,650.0,Dine-out,Residency Road,1
1,0,4.4,69,300.0,Desserts,Residency Road,1
1,0,4.3,654,750.0,Dine-out,Frazer Town,1
1,1,3.7,0,700.0,Dine-out,JP Nagar,1
1,0,3.9,371,550.0,Delivery,Koramangala 5th Block,1
1,0,3.5,226,300.0,Delivery,New BEL Road,1
1,0,3.8,96,600.0,Delivery,Brigade Road,1
1,0,3.6,45,700.0,Dine-out,Koramangala 4th Block,1
1,0,3.6,105,700.0,Delivery,Banashankari,1
0,0,3.5,14,1000.0,Dine-out,Koramangala 4th Block,1
0,0,3.7,19,400.0,Delivery,Koramangala 4th Block,1
1,0,4.2,432,700.0,Delivery,Frazer Town,1
1,0,3.9,450,700.0,Delivery,MG Road,1
1,0,4.2,166,300.0,Dine-out,BTM,1
0,1,4.7,10530,1400.0,Buffet,Koramangala 6th Block,1
0,1,4.0,119,1000.0,Delivery,Bellandur,1
0,0,2.8,53,600.0,Dine-out,BTM,1
1,0,3.9,197,600.0,Dine-out,Kammanahalli,1
1,0,3.3,334,400.0,Delivery,Koramangala 6th Block,1
0,0,3.7,38,250.0,Delivery,Indiranagar,1
1,0,3.4,14,200.0,Delivery,Marathahalli,1
1,0,3.6,198,800.0,Delivery,Koramangala 7th Block,1
1,0,3.7,329,500.0,Delivery,Koramangala 5th Block,1
1,0,3.5,10,300.0,Dine-out,Koramangala 6th Block,1
1,0,3.3,45,300.0,Delivery,Indiranagar,1
1,1,3.9,143,1000.0,Delivery,Jayanagar,1
1,0,3.4,356,350.0,Dine-out,Koramangala 5th Block,1
0,0,3.8,263,700.0,Delivery,Frazer Town,1
1,0,4.1,245,600.0,Dine-out,Rajajinagar,1
1,0,4.5,4432,600.0,Delivery,JP Nagar,1
1,0,3.7,133,700.0,Delivery,Jayanagar,1
1,0,3.7,29,300.0,Delivery,Malleshwaram,1
1,0,3.2,6,400.0,Dine-out,Marathahalli,1
1,0,4.3,655,250.0,Delivery,Koramangala 5th Block,1
0,0,3.7,0,400.0,Delivery,Bellandur,1
1,1,4.0,977,1500.0,Drinks & nightlife,Sarjapur Road,1
1,0,3.1,4,450.0,Delivery,Marathahalli,1
0,0,3.4,7,550.0,Dine-out,BTM,1
1,0,4.3,1135,800.0,Cafes,Residency Road,1
0,1,4.3,476,1000.0,Cafes,Malleshwaram,1
1,1,4.2,344,1700.0,Buffet,Marathahalli,1
1,0,2.7,48,700.0,Delivery,Koramangala 7th Block,1
0,0,3.0,18,450.0,Dine-out,Bannerghatta Road,1
1,0,3.5,56,150.0,Delivery,Frazer Town,1
1,0,4.0,196,500.0,Delivery,Old Airport Road,1
1,0,3.9,391,450.0,Delivery,Marathahalli,1
1,0,3.5,24,150.0,Desserts,Koramangala 7th Block,1
0,0,3.2,13,200.0,Dine-out,Koramangala 6th Block,1
0,0,4.0,97,1100.0,Dine-out,Indiranagar,1
1,0,3.6,30,400.0,Delivery,Brookefield,1
1,0,3.9,34,300.0,Dine-out,Koramangala 5th Block,1
0,0,3.7,0,100.0,Delivery,Old Airport Road,1
1,0,2.8,37,400.0,Cafes,HSR,1
1,0,3.8,71,500.0,Delivery,Koramangala 7th Block,1
1,1,4.4,1476,1500.0,Drinks & nightlife,Sarjapur Road,1
0,0,4.2,1364,700.0,Delivery,Residency Road,1
0,0,4.2,700,300.0,Dine-out,Lavelle Road,1
1,0,3.9,1143,500.0,Delivery,Koramangala 7th Block,1
1,0,4.1,133,250.0,Delivery,Malleshwaram,1
1,0,4.0,74,350.0,Delivery,Old Airport Road,1
1,0,3.1,11,300.0,Delivery,Koramangala 6th Block,1
1,0,4.1,775,300.0,Delivery,Bannerghatta Road,1
0,0,2.0,0,150.0,Desserts,BTM,1
0,0,4.0,209,500.0,Delivery,Lavelle Road,1
0,0,4.3,2244,1100.0,Dine-out,Church Street,1
0,0,3.3,5,200.0,Dine-out,Koramangala 5th Block,1
1,0,3.9,183,300.0,Delivery,Jayanagar,1
0,0,4.3,359,1200.0,Delivery,Jayanagar,1
1,0,3.4,9,300.0,Dine-out,Brigade Road,1
1,0,3.7,32,450.0,Delivery,Koramangala 5th Block,1
0,0,1.0,0,400.0,Delivery,Koramangala 4th Block,1
0,0,3.9,38,300.0,Desserts,Church Street,1
0,0,4.0,0,200.0,Dine-out,Rajajinagar,1
0,1,4.1,93,1000.0,Pubs and bars,Church Street,1
1,0,3.0,9,500.0,Delivery,Lavelle Road,1
1,1,3.7,21,700.0,Delivery,Koramangala 5th Block,1
1,0,4.8,650,2000.0,Delivery,Whitefield,1
1,0,3.3,0,300.0,Delivery,Electronic City,1
0,0,4.0,1137,450.0,Dine-out,Old Airport Road,0
1,0,3.5,14,300.0,Dine-out,JP Nagar,1
0,0,3.2,7,100.0,Dine-out,Brigade Road,1
0,0,3.5,11,200.0,Delivery,New BEL Road,1
0,0,3.6,8,800.0,Dine-out,MG Road,1
1,0,3.9,135,800.0,Dine-out,Basavanagudi,1
0,0,3.5,24,300.0,Desserts,Indiranagar,1
1,0,4.1,33,400.0,Desserts,Lavelle Road,0
1,0,4.4,632,500.0,Desserts,Bellandur,0
0,0,3.9,952,1100.0,Drinks & nightlife,Residency Road,1
1,0,2.7,123,200.0,Delivery,Banashankari,1
1,1,4.4,459,1500.0,Dine-out,Koramangala 5th Block,1
1,0,3.6,16,400.0,Dine-out,Jayanagar,1
1,0,3.5,5,450.0,Delivery,BTM,1
0,0,3.7,0,200.0,Dine-out,Koramangala 7th Block,1
1,0,3.7,93,200.0,Dine-out,Basavanagudi,1
0,1,4.1,119,2000.0,Desserts,Church Street,1
1,1,4.4,1507,1700.0,Delivery,Indiranagar,1
0,0,3.9,190,600.0,Drinks & nightlife,Church Street,1
1,0,3.7,16,100.0,Dine-out,JP Nagar,1
1,0,2.9,24,300.0,Delivery,JP Nagar,1
1,1,4.1,853,1400.0,Dine-out,Church Street,1
0,0,3.6,8,800.0,Delivery,MG Road,1
1,0,4.0,169,400.0,Desserts,Koramangala 6th Block,1
0,0,3.4,10,350.0,Delivery,Residency Road,1
1,0,3.5,177,500.0,Delivery,JP Nagar,1
0,0,3.6,14,350.0,Delivery,Electronic City,1
0,0,3.7,0,500.0,Desserts,BTM,1
0,0,2.7,47,800.0,Dine-out,Koramangala 6th Block,1
1,0,2.8,36,700.0,Dine-out,Brookefield,1
0,0,3.6,95,800.0,Delivery,HSR,1
1,0,3.1,22,400.0,Dine-out,JP Nagar,1
1,0,3.5,325,450.0,Delivery,Whitefield,1
1,0,3.6,88,400.0,Delivery,Electronic City,1
1,0,3.6,22,300.0,Dine-out,Sarjapur Road,1
1,0,3.8,8,300.0,Delivery,Koramangala 5th Block,1
1,1,4.2,293,800.0,Delivery,BTM,1
1,0,3.5,35,250.0,Dine-out,Jayanagar,1
1,0,3.7,81,400.0,Desserts,Brookefield,1
0,0,3.3,5,150.0,Delivery,BTM,1
0,0,3.9,42,500.0,Dine-out,Residency Road,1
1,0,3.2,11,150.0,Desserts,Brookefield,1
1,0,4.2,101,900.0,Dine-out,Koramangala 6th Block,1
1,0,1.0,0,300.0,Delivery,Koramangala 4th Block,1
1,0,3.3,11,300.0,Dine-out,BTM,1
0,1,4.0,592,1300.0,Dine-out,Indiranagar,1
0,0,3.2,4,350.0,Delivery,Bannerghatta Road,1
0,0,4.0,0,400.0,Delivery,Rajajinagar,1
0,0,3.1,7,300.0,Desserts,HSR,1
0,0,3.1,10,100.0,Desserts,Bannerghatta Road,1
1,0,3.7,32,800.0,Delivery,Jayanagar,1
1,0,4.1,383,700.0,Delivery,Kammanahalli,1
1,0,4.0,37,400.0,Dine-out,JP Nagar,1
0,0,3.7,0,500.0,Desserts,Bannerghatta Road,1
1,0,4.1,206,250.0,Delivery,Lavelle Road,1
1,0,3.9,63,200.0,Dine-out,Bannerghatta Road,1
1,0,3.0,27,500.0,Delivery,HSR,1
0,0,3.7,0,200.0,Cafes,HSR,1
0,1,4.1,338,1800.0,Dine-out,MG Road,1
1,0,4.2,858,1800.0,Dine-out,Brigade Road,1
0,0,3.7,0,750.0,Delivery,Whitefield,1
1,0,3.8,146,600.0,Dine-out,Bannerghatta Road,1
0,0,3.6,54,400.0,Dine-out,Koramangala 5th Block,1
1,0,4.1,272,600.0,Delivery,Malleshwaram,1
0,0,3.7,0,500.0,Dine-out,Malleshwaram,1
1,0,3.8,75,650.0,Cafes,Lavelle Road,1
1,0,3.9,205,500.0,Dine-out,Brigade Road,1
1,0,4.2,121,1000.0,Dine-out,Church Street,1
1,0,3.3,292,600.0,Delivery,Koramangala 4th Block,1
1,0,3.9,92,300.0,Dine-out,JP Nagar,1
1,0,4.0,1087,550.0,Dine-out,Residency Road,1
0,0,3.7,0,100.0,Dine-out,Whitefield,1
1,0,3.3,6,500.0,Delivery,Brookefield,1
1,1,4.2,344,700.0,Delivery,Jayanagar,1
0,0,3.7,25,400.0,Dine-out,Marathahalli,1
1,0,4.2,261,700.0,Delivery,Banashankari,1
1,0,3.8,70,500.0,Delivery,HSR,1
1,0,5.0,0,400.0,Delivery,HSR,1
0,0,2.8,68,500.0,Delivery,Old Airport Road,1
1,0,4.0,18,100.0,Delivery,Koramangala 6th Block,1
1,0,2.3,0,500.0,Delivery,Koramangala 7th Block,1
1,0,3.7,171,200.0,Dine-out,JP Nagar,1
1,0,2.9,23,300.0,Dine-out,Malleshwaram,1
1,0,4.0,728,800.0,Delivery,Marathahalli,1
0,1,3.9,271,1300.0,Drinks & nightlife,Old Airport Road,1
1,0,3.5,15,250.0,Delivery,Kalyan Nagar,1
0,0,3.3,4,300.0,Delivery,New BEL Road,1
0,0,3.4,7,500.0,Dine-out,BTM,1
1,0,1.0,0,350.0,Dine-out,Kalyan Nagar,0
1,0,4.0,63,200.0,Delivery,Sarjapur Road,1
0,1,3.5,0,1100.0,Pubs and bars,Koramangala 5th Block,1
0,0,4.2,620,500.0,Delivery,Lavelle Road,1
1,0,3.0,40,200.0,Desserts,Brigade Road,1
1,0,3.9,113,250.0,Delivery,Residency Road,1
1,1,4.4,3656,1300.0,Delivery,Church Street,1
1,0,3.6,45,500.0,Dine-out,Koramangala 6th Block,1
1,0,3.9,58,600.0,Desserts,MG Road,1
1,0,3.8,244,200.0,Dine-out,Sarjapur Road,1
1,0,3.9,52,300.0,Dine-out,Koramangala 4th Block,1
1,0,3.4,16,800.0,Delivery,Residency Road,1
1,0,3.1,70,250.0,Delivery,JP Nagar,1
1,0,3.9,457,400.0,Dine-out,MG Road,1
0,0,3.7,0,250.0,Delivery,HSR,1
1,1,4.1,590,1200.0,Delivery,JP Nagar,1
1,0,3.7,42,250.0,Delivery,Koramangala 4th Block,1
0,0,3.4,16,200.0,Desserts,Kammanahalli,1
1,0,3.7,35,200.0,Delivery,JP Nagar,0
0,0,2.9,31,600.0,Delivery,Bannerghatta Road,1
0,0,4.0,90,300.0,Dine-out,Lavelle Road,1
1,0,3.7,161,700.0,Delivery,Church Street,1
1,0,3.9,77,300.0,Delivery,Koramangala 4th Block,1
1,0,3.6,79,300.0,Delivery,Church Street,1
0,1,4.0,89,2500.0,Dine-out,Whitefield,1
1,0,3.5,18,550.0,Delivery,Malleshwaram,1
1,0,3.2,16,300.0,Delivery,Koramangala 4th Block,1
1,0,3.8,18,200.0,Delivery,Indiranagar,1
1,0,3.6,38,350.0,Delivery,Indiranagar,1
0,0,3.2,4,300.0,Delivery,Electronic City,1
0,0,3.5,15,400.0,Delivery,Jayanagar,1
1,0,3.7,125,400.0,Dine-out,Jayanagar,1
0,0,3.7,56,500.0,Dine-out,Electronic City,1
0,0,3.6,33,150.0,Delivery,New BEL Road,1
1,0,2.9,25,300.0,Dine-out,MG Road,1
1,0,3.7,15,300.0,Dine-out,Church Street,1
1,0,3.6,11,200.0,Dine-out,Bellandur,1
0,1,3.8,0,1700.0,Dine-out,Indiranagar,1
1,0,3.9,34,350.0,Delivery,Jayanagar,1
0,0,2.9,539,500.0,Cafes,Indiranagar,1
0,1,4.2,337,1000.0,Buffet,MG Road,1
0,1,4.1,334,1800.0,Pubs and bars,Indiranagar,1
1,0,3.5,36,250.0,Desserts,Lavelle Road,1
1,0,3.6,43,250.0,Dine-out,Koramangala 4th Block,1
1,0,3.9,68,400.0,Desserts,Koramangala 4th Block,1
1,0,3.7,0,250.0,Delivery,Malleshwaram,1
1,0,3.9,239,800.0,Delivery,Church Street,1
1,1,4.5,3709,1300.0,Delivery,MG Road,1
1,0,3.8,94,250.0,Dine-out,Koramangala 4th Block,1
1,0,4.0,176,100.0,Delivery,HSR,1
1,0,3.6,22,400.0,Desserts,Sarjapur Road,1
1,1,4.0,511,800.0,Dine-out,Marathahalli,1
0,0,3.3,9,450.0,Dine-out,Residency Road,0
0,0,3.8,65,550.0,Delivery,Koramangala 7th Block,1
0,0,3.8,64,250.0,Delivery,Basavanagudi,1
0,0,4.3,295,850.0,Dine-out,Koramangala 7th Block,1
0,0,3.0,13,400.0,Dine-out,Bellandur,1
0,0,3.4,10,300.0,Delivery,Koramangala 5th Block,1
1,0,3.1,150,750.0,Dine-out,Sarjapur Road,1
1,0,4.0,58,300.0,Dine-out,Malleshwaram,1
1,0,3.9,93,200.0,Delivery,Jayanagar,1
0,0,4.0,74,300.0,Delivery,Kammanahalli,1
0,0,3.2,4,1000.0,Dine-out,Lavelle Road,1
1,0,3.7,21,450.0,Delivery,Kammanahalli,1
1,1,4.2,471,1200.0,Dine-out,Rajajinagar,1
0,0,3.5,7,150.0,Dine-out,Whitefield,1
0,0,3.0,18,600.0,Dine-out,Brookefield,1
1,0,2.7,12,650.0,Delivery,Marathahalli,1
1,1,4.3,3485,1700.0,Delivery,Frazer Town,1
1,0,3.5,24,300.0,Dine-out,Brigade Road,1
1,0,3.2,73,400.0,Delivery,HSR,1
1,0,3.1,21,250.0,Delivery,Koramangala 7th Block,1
1,0,4.3,149,800.0,Delivery,Bellandur,1
1,0,2.8,75,150.0,Desserts,BTM,1
1,0,3.9,823,750.0,Dine-out,Koramangala 5th Block,1
0,0,4.3,236,500.0,Desserts,Rajajinagar,1
0,0,2.8,0,300.0,Dine-out,HSR,1
1,0,3.8,26,500.0,Delivery,Old Airport Road,1
0,0,3.7,73,400.0,Dine-out,Indiranagar,1
1,1,4.2,2714,1000.0,Delivery,Koramangala 6th Block,1
1,1,4.4,348,1000.0,Dine-out,Koramangala 6th Block,1
0,1,3.7,151,1350.0,Drinks & nightlife,Basavanagudi,1
0,0,3.0,9,700.0,Delivery,Kammanahalli,1
1,0,3.9,190,250.0,Dine-out,Old Airport Road,1
1,0,3.4,24,800.0,Delivery,Bannerghatta Road,1
1,0,3.7,21,500.0,Dine-out,Koramangala 4th Block,1
1,0,3.8,62,300.0,Delivery,Koramangala 4th Block,1
1,0,4.3,245,600.0,Delivery,Jayanagar,1
1,0,3.4,41,400.0,Dine-out,Jayanagar,1
1,0,3.1,78,500.0,Delivery,Kammanahalli,1
1,0,3.7,66,800.0,Delivery,Frazer Town,1
0,0,3.6,34,650.0,Dine-out,Koramangala 4th Block,1
1,0,3.1,47,200.0,Delivery,Old Airport Road,0
0,0,3.5,46,350.0,Dine-out,Whitefield,1
1,0,3.4,78,400.0,Delivery,Kalyan Nagar,1
1,0,3.8,273,900.0,Dine-out,Koramangala 7th Block,1
1,0,2.1,252,500.0,Delivery,Brigade Road,1
1,0,3.5,6,400.0,Delivery,Koramangala 4th Block,1
1,0,3.5,14,450.0,Delivery,Koramangala 4th Block,1
0,0,3.4,9,850.0,Dine-out,HSR,1
0,0,3.5,11,200.0,Dine-out,Church Street,1
1,0,3.7,83,600.0,Delivery,Kammanahalli,1
1,0,3.1,425,500.0,Delivery,Whitefield,1
1,0,1.0,0,500.0,Delivery,Residency Road,1
1,0,3.7,127,700.0,Cafes,JP Nagar,1
0,0,2.5,0,150.0,Dine-out,Koramangala 4th Block,1
0,0,4.4,228,150.0,Dine-out,Koramangala 4th Block,1
1,0,4.5,155,300.0,Delivery,JP Nagar,1
0,1,2.6,62,1000.0,Drinks & nightlife,Marathahalli,1
0,0,3.7,0,150.0,Desserts,Brigade Road,1
1,0,3.0,23,400.0,Dine-out,Basavanagudi,1
0,0,3.5,0,150.0,Dine-out,Old Airport Road,1
1,0,4.3,275,100.0,Delivery,Basavanagudi,1
1,0,4.0,47,300.0,Delivery,Brigade Road,1
0,0,3.3,4,200.0,Desserts,Residency Road,1
0,0,3.9,76,200.0,Dine-out,Lavelle Road,1
1,1,4.5,875,1800.0,Dine-out,Residency Road,1
0,1,4.2,144,2500.0,Dine-out,MG Road,1
1,0,3.4,242,300.0,Dine-out,Brookefield,1
0,0,3.5,10,250.0,Delivery,BTM,1
0,0,3.5,18,550.0,Delivery,Electronic City,1
1,0,3.6,12,100.0,Delivery,Jayanagar,1
1,0,3.4,122,600.0,Cafes,Brigade Road,1
1,0,3.7,23,400.0,Delivery,Kalyan Nagar,1
1,0,3.8,884,500.0,Delivery,Koramangala 4th Block,1
0,0,3.8,89,300.0,Dine-out,BTM,1
0,0,4.1,96,250.0,Desserts,Rajajinagar,1
1,0,3.9,544,300.0,Delivery,Jayanagar,1
1,0,3.9,37,100.0,Dine-out,New BEL Road,1
0,1,3.1,19,400.0,Dine-out,Brookefield,1
1,0,4.2,444,700.0,Desserts,Residency Road,1
0,0,3.4,97,1100.0,Drinks & nightlife,BTM,1
1,0,4.1,51,200.0,Delivery,Bannerghatta Road,1
1,0,3.7,15,400.0,Dine-out,Jayanagar,1
0,0,3.7,0,200.0,Dine-out,Koramangala 6th Block,1
0,0,3.7,22,200.0,Delivery,Frazer Town,1
1,0,3.8,25,150.0,Delivery,JP Nagar,1
1,1,4.2,584,1000.0,Delivery,Whitefield,1
0,0,3.5,10,300.0,Dine-out,Banashankari,1
1,0,3.0,0,500.0,Delivery,Marathahalli,1
0,0,2.6,100,500.0,Dine-out,Marathahalli,1
0,0,3.6,38,250.0,Dine-out,Koramangala 4th Block,1
1,0,5.0,0,700.0,Dine-out,Brookefield,1
1,0,3.5,15,300.0,Delivery,Old Airport Road,1
1,0,3.6,28,450.0,Delivery,JP Nagar,1
1,0,3.7,82,300.0,Delivery,Residency Road,1
1,0,3.5,177,500.0,Delivery,Koramangala 6th Block,1
0,0,4.0,0,700.0,Delivery,HSR,1
0,0,3.8,674,1700.0,Drinks & nightlife,Koramangala 4th Block,1
1,0,4.2,807,1700.0,Delivery,HSR,1
1,0,3.0,13,400.0,Delivery,Koramangala 4th Block,1
0,0,3.2,59,550.0,Cafes,Basavanagudi,1
0,1,4.1,117,2000.0,Desserts,Brigade Road,1
0,0,3.2,4,600.0,Cafes,Koramangala 7th Block,1
0,0,3.0,31,1000.0,Buffet,Residency Road,1
0,0,3.7,27,250.0,Dine-out,Koramangala 6th Block,1
1,0,3.7,16,200.0,Delivery,Marathahalli,0
1,0,3.0,52,300.0,Delivery,Kammanahalli,1
1,0,3.6,21,350.0,Delivery,Brigade Road,1
1,0,3.3,8,150.0,Dine-out,Basavanagudi,1
0,0,4.1,1123,500.0,Desserts,Brookefield,1
1,0,3.6,112,500.0,Dine-out,Brigade Road,1
1,1,4.0,190,1300.0,Delivery,Lavelle Road,1
1,0,3.8,26,250.0,Delivery,Kammanahalli,1
0,1,4.4,561,4000.0,Dine-out,Church Street,1
1,0,3.9,104,200.0,Dine-out,Jayanagar,1
0,0,4.1,121,600.0,Dine-out,MG Road,1
0,0,3.7,35,500.0,Delivery,Old Airport Road,1
0,1,3.9,50,2000.0,Dine-out,Residency Road,1
0,0,3.4,6,400.0,Desserts,Marathahalli,1
0,0,3.7,17,150.0,Desserts,Church Street,1
0,1,4.1,193,1000.0,Dine-out,Residency Road,1
0,1,3.7,100,1600.0,Buffet,Brigade Road,1
1,0,3.5,140,600.0,Dine-out,Brigade Road,1
0,0,3.8,69,700.0,Dine-out,BTM,1
0,0,3.9,109,1500.0,Pubs and bars,Koramangala 7th Block,1
1,0,3.3,4,200.0,Delivery,Church Street,0
1,0,4.0,173,800.0,Delivery,Koramangala 7th Block,0
1,1,4.0,126,900.0,Dine-out,Koramangala 5th Block,1
1,0,3.9,140,300.0,Dine-out,Koramangala 7th Block,1
0,0,4.0,55,450.0,Delivery,Kalyan Nagar,0
1,0,3.7,69,400.0,Delivery,Koramangala 4th Block,1
1,0,4.1,30,100.0,Delivery,Jayanagar,1
1,0,3.0,9,450.0,Dine-out,Marathahalli,1
1,1,4.4,523,2500.0,Delivery,Koramangala 7th Block,1
1,0,4.1,55,600.0,Delivery,Jayanagar,1
0,0,3.2,5,250.0,Desserts,Lavelle Road,1
0,1,4.1,1730,1000.0,Cafes,Lavelle Road,1
1,0,3.9,115,400.0,Desserts,Rajajinagar,1
1,0,3.8,47,300.0,Delivery,Brookefield,1
1,0,1.0,0,500.0,Delivery,Koramangala 6th Block,1
0,0,3.6,17,500.0,Delivery,HSR,1
1,0,4.0,128,650.0,Delivery,HSR,1
1,0,2.8,137,300.0,Dine-out,Koramangala 4th Block,1
1,0,4.3,1217,1200.0,Delivery,Brigade Road,1
1,0,4.4,319,800.0,Delivery,Church Street,1
0,0,3.1,16,400.0,Delivery,Marathahalli,1
1,0,3.8,630,450.0,Delivery,JP Nagar,1
1,0,4.1,192,750.0,Delivery,Koramangala 6th Block,1
0,0,3.5,14,300.0,Delivery,Whitefield,1
0,0,4.1,129,450.0,Delivery,MG Road,0
1,0,4.0,275,500.0,Desserts,Koramangala 5th Block,1
1,0,4.0,988,800.0,Dine-out,HSR,1
1,0,4.6,3818,1200.0,Delivery,Old Airport Road,1
0,0,3.6,39,400.0,Dine-out,BTM,1
0,0,3.8,34,1700.0,Dine-out,Lavelle Road,1
0,0,3.4,24,600.0,Dine-out,BTM,0
1,0,3.4,47,200.0,Dine-out,Koramangala 5th Block,1
1,0,3.3,7,300.0,Dine-out,Whitefield,1
0,0,3.7,0,450.0,Cafes,Marathahalli,0
1,1,4.3,3496,1700.0,Drinks & nightlife,MG Road,1
1,0,3.0,119,500.0,Delivery,Kalyan Nagar,1
1,0,3.6,195,800.0,Delivery,Basavanagudi,1
1,0,4.2,171,800.0,Delivery,Indiranagar,1
0,0,3.8,56,400.0,Dine-out,Koramangala 7th Block,1
1,1,4.4,103,700.0,Delivery,Koramangala 6th Block,1
1,1,4.2,61,800.0,Cafes,MG Road,1
1,0,3.2,154,450.0,Dine-out,Electronic City,1
0,1,4.3,169,1400.0,Pubs and bars,Electronic City,1
0,0,3.4,8,300.0,Delivery,Koramangala 4th Block,1
0,0,3.8,69,700.0,Dine-out,Koramangala 7th Block,1
1,0,3.7,0,200.0,Delivery,Indiranagar,0
1,0,3.7,67,700.0,Delivery,Banashankari,1
1,0,2.7,48,700.0,Dine-out,Bannerghatta Road,1
0,0,3.9,194,400.0,Delivery,JP Nagar,1
0,0,3.2,22,450.0,Delivery,Lavelle Road,1
1,0,3.0,0,100.0,Delivery,Marathahalli,1
1,0,3.6,519,400.0,Delivery,JP Nagar,1
0,0,4.1,356,400.0,Dine-out,Brigade Road,1
0,0,3.1,8,150.0,Delivery,Indiranagar,1
1,0,3.5,24,350.0,Dine-out,Koramangala 4th Block,1
0,1,3.8,176,1350.0,Dine-out,JP Nagar,1
1,0,3.6,19,400.0,Dine-out,HSR,1
1,0,4.2,169,600.0,Delivery,Bannerghatta Road,1
1,0,4.4,1908,1800.0,Delivery,Old Airport Road,1
0,0,3.0,13,200.0,Dine-out,Whitefield,1
1,0,4.3,793,1000.0,Dine-out,Koramangala 4th Block,1
1,0,2.9,36,400.0,Delivery,Koramangala 6th Block,1
1,0,3.3,0,400.0,Delivery,Indiranagar,1
1,0,3.1,10,750.0,Dine-out,Indiranagar,1
1,0,3.6,143,750.0,Delivery,Banashankari,1
1,0,4.3,0,200.0,Dine-out,Kammanahalli,1
0,1,4.1,1239,800.0,Dine-out,JP Nagar,1
1,0,3.7,0,250.0,Dine-out,Whitefield,1
1,0,4.4,1109,600.0,Desserts,MG Road,1
1,0,2.7,85,500.0,Dine-out,BTM,1
1,0,3.9,213,400.0,Delivery,Koramangala 4th Block,1
1,1,3.8,195,800.0,Dine-out,Lavelle Road,1
1,0,4.1,192,300.0,Delivery,BTM,1
0,0,3.7,0,400.0,Dine-out,Koramangala 5th Block,1
1,0,3.7,92,400.0,Delivery,Whitefield,1
1,0,4.2,288,500.0,Delivery,MG Road,1
0,0,1.0,0,550.0,Delivery,Kammanahalli,1
0,0,3.4,21,350.0,Delivery,Koramangala 7th Block,1
0,0,3.1,20,500.0,Desserts,Frazer Town,1
0,0,4.0,83,500.0,Delivery,Kammanahalli,1
0,0,3.5,6,400.0,Dine-out,Koramangala 5th Block,1
0,0,3.5,23,1200.0,Delivery,Electronic City,1
1,1,3.8,196,800.0,Delivery,MG Road,1
1,1,3.8,298,1200.0,Delivery,Church Street,1
1,0,1.0,0,350.0,Delivery,Koramangala 6th Block,1
0,0,3.7,96,350.0,Dine-out,Indiranagar,1
0,0,4.5,0,300.0,Delivery,Koramangala 7th Block,1
0,0,3.3,14,700.0,Cafes,BTM,1
1,0,4.0,0,600.0,Delivery,Brigade Road,1
1,0,3.5,9,500.0,Desserts,Lavelle Road,1
